Fecha_de_publicacion,Nombre_del_producto,Categoria,Subcategoria,Codigo_del_producto,URL,Precio_publicado,Precio_regular,Stock,Descripcion
2023-05-23T00:00:00Z,CAL ESKABE S21 3000 SS MARF A+,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,471324,https://www.hiperlibertad.com.ar/calefactor-eskabe-s21-3000-ss-marf-a/p,50039.1,55599.0,1.0,CAL ESKABE S21 3000 SS MARF A+
2023-05-23T00:00:00Z,CAL ESKABE S21 5000 SS MARF A+,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,471325,https://www.hiperlibertad.com.ar/calefactor-eskabe-s21-5000-ss-marf-a/p,59300.1,65889.0,3.0,CAL ESKABE S21 5000 SS MARF A+
2023-05-23T00:00:00Z,CALEF EMEGE 3000 MULTIGAS S/SA,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,457660,https://www.hiperlibertad.com.ar/calef-emege-3000-multigas-s-sa/p,45431.1,50479.0,2.0,CALEF EMEGE 3000 MULTIGAS S/SA
2023-05-23T00:00:00Z,CALEF EMEGE 5000 MULTIGAS S/SA,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,457661,https://www.hiperlibertad.com.ar/calef-emege-5000-multigas-s-sa/p,53909.1,59899.0,2.0,CALEF EMEGE 5000 MULTIGAS S/SA
2023-05-23T00:00:00Z,CALEF EMEGE 8000 MULTIGAS S/SA,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,457662,https://www.hiperlibertad.com.ar/calefactor-emege-8000-multigas-s-sa/p,65951.1,73279.0,5.0,CALEF EMEGE 8000 MULTIGAS S/SA
2023-05-23T00:00:00Z,CALEF EMEGE TB 2000 MULTIGAS,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,457657,https://www.hiperlibertad.com.ar/calef-emege-tb-2000-multigas/p,56949.0,56949.0,1.0,CALEF EMEGE TB 2000 MULTIGAS
2023-05-23T00:00:00Z,CALEF EMEGE TB 5400 MULTIGAS,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,457659,https://www.hiperlibertad.com.ar/calef-emege-tb-5400-multigas/p,76967.1,85519.0,4.0,CALEF EMEGE TB 5400 MULTIGAS
2023-05-23T00:00:00Z,CALEF ESKABE S21 MX8P 8000 S/S,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,487011,https://www.hiperlibertad.com.ar/calefactor-eskabe-siglo-21-s21-mx8p-8000-kcal/p,78549.0,78549.0,1.0,CALEF ESKABE S21 MX8P 8000 S/S
2023-05-23T00:00:00Z,CALEF PEABODY 2500 KCAL T/BAL,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,488031,https://www.hiperlibertad.com.ar/calefactor-peabody-tiro-balanceado-2500-kcal-2/p,56399.0,56399.0,2.0,CALEF PEABODY 2500 KCAL T/BAL
2023-05-29T00:00:00Z,CALEF.INFRA LILIANA CIFG200,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,372530,https://www.hiperlibertad.com.ar/calefactor-infrarrojo-liliana-1400w-cigf200/p,22099.15,25999.0,15.0,Calefactor Infrarrojo Liliana 1400W CIGF200
2023-05-29T00:00:00Z,CALEF.SPLIT LILIANA CWD900,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,372528,https://www.hiperlibertad.com.ar/calefactor-split-liliana-cwd900/p,28474.15,33499.0,17.0,CALEF.SPLIT LILIANA CWD900
2023-05-29T00:00:00Z,CALEFACTOR ELECTRICO LILIANA CON FORZADOR TCV100,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,421037,https://www.hiperlibertad.com.ar/convector-liliana-c-forzador-tcv100/p,33999.0,33999.0,12.0,TECNOTURBO TCV100 TECNOHOT LILIANA - 3 Niveles de emisión de Calor - Calor por convección natural para calentar o mantener el ambiente calido (1100W) - Calor forzado con turbina tangencial que recircula el aire caléntandolo rápidamente (1100W) - SUPER CALOR: Doble elemento calefactorcon turbina tangencial (2200W) - Paredes frías - Termostato regulable - Soporte para montaje en pared o pies para colocar en piso - Seguridad: No consume oxigeno - Corte por caída y sobrecalentamiento - Apto para colgar en la pared - Modelo TCV100 - País de origen Argentina
2023-05-23T00:00:00Z,CALEFACTOR ESKABE TIRO BALANCEADO TTTB2E 2000 KCAL,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,471318,https://www.hiperlibertad.com.ar/calefactor-eskabe-tiro-balanceado-tttb2e-2000-kcal/p,89999.0,89999.0,2.0,Calefactor Eskabe Tiro Balanceado TT TB2 E 2000 Kcal | Ultima tecnología | Clase A: Mayor eficiencia y menor consumo | Encendido eléctrico
2023-05-29T00:00:00Z,CALEFACTOR INFR LILIANA  CIG 100,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,372529,https://www.hiperlibertad.com.ar/calefactor-infr-liliana-cig-100/p,21999.0,21999.0,16.0,CALEFACTOR INFR LILIANA  CIG 100
2023-05-29T00:00:00Z,CALEFACTOR INFRARROJO CI080 CALORE 700/1400W - LILIANA,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,504239,https://www.hiperlibertad.com.ar/calefactor-ifrar-liliana-ci080/p,18499.0,18499.0,35.0,"<div class=""row""> <div class=""col-12 pt-2""> <div id=""dpDescripcion"" style=""text-align: center;""><strong>CALEFACTOR INFRARROJO CI080 CALORE 700/1400W LILIANA</strong><br />- Calefactor Infrarrojo<br />- Amplia radiaci&oacute;n frontal<br />- Tres tubos<br />- Frente mallado<br />- Iluminaci&oacute;n atenuada<br />- Corte de seguridad por ca&iacute;da y sobrecalentamiento<br />- Potencia 700/1400W<br />- Modelo CI080<br />- Garant&iacute;a fabricante 24 meses<br />- Origen Argentina</div> <div style=""text-align: center;""></div> <div style=""text-align: center;""><strong>Caracter&iacute;sticas:</strong> El&nbsp;Calefactor CI080 de Liliana&nbsp;te permitir&aacute;&nbsp;aclimatar cualquier habitaci&oacute;n, puede ser utilizado tanto en el piso como en la mesa dependiendo de la zona que quieras mantener circulando el aire caliente, cuenta&nbsp;con tres tubos&nbsp;que generan el calor.</div> <div style=""text-align: center;""></div> <div style=""text-align: center;""><strong>Dise&ntilde;o:</strong> Un producto compacto de f&aacute;cil transporte que incorpora en su estructura una base para evitar que este caiga al momento de usarlo, cuenta con&nbsp;dos niveles de temperaturas. El frente mallado te permite emplearlo con mucha seguridad.</div> <div style=""text-align: center;""></div> <div style=""text-align: center;""><strong>Protecci&oacute;n contra ca&iacute;da:</strong> Todo es m&aacute;s seguro gracias a la&nbsp;protecci&oacute;n contra ca&iacute;da&nbsp;que posee el equipo, este apaga el producto en caso de que sufra una ca&iacute;da evitando de esta forma que el mismo siga en funcionamiento.</div> <div class=""row""> <div class=""col-12 especificacionesProducto""></div> </div> </div> </div> <div id=""descripcionEmocional""></div> <p></p>"
2023-05-23T00:00:00Z,CALEFACTOR PEABODY TIRO BALANCEADO 4000 Kcal,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCCIÓN A GAS/,/Electrodomésticos/CLIMATIZACIÓN/,488030,https://www.hiperlibertad.com.ar/calefactor-peabody-tiro-balanceado-4000-kcal/p,67399.0,67399.0,2.0,"<p>- Calefactor a gas tiro balanceado Peabody 4000 Kcal/h<br />- Tiro BalanceadoVálvula de seguridad<br />- Capacidad: 4000 KCAL.<br />- Superficie calefaccionada: 45 M3.<br />- Color: Gris visón.<br />- Encendido piezoelectrico, visor, regulador de presión a gas.<br />- Dimensiones son: 85 cm x 50 cm x 21 cm"
2023-05-29T00:00:00Z,CALEFACTOR SPLIT LILIANA CW800,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,372532,https://www.hiperlibertad.com.ar/calefactor-split-liliana-cw800/p,26774.15,31499.0,9.0,"Dise&ntilde;o Liliana CW800 es un caloventor de resistencia PTC de pared que cuenta con un dise&ntilde;o moderno y elegante. Gracias a sus indicadores LED ubicados en el frente del equipo, es posible ver las funciones seleccionadas. Adem&aacute;s, est&aacute; pensado con un sistema de f&aacute;cil montaje en la pared. Incorpora tambi&eacute;n un control remoto para activarlo y seleccionar la potencia desde cualquier punto de la habitaci&oacute;n. Asimismo, viene con la funci&oacute;n Timer para programar a gusto. Potencia y seguridad El CW800 te permite seleccionar entre sus niveles de calefacci&oacute;n y ventilaci&oacute;n. Su potencia m&aacute;xima es de 2000 W y su potente turbina es de 1500 RPM. Por otra parte, gracias a la funci&oacute;n de oscilaci&oacute;n de sus deflectores, el calor se distribuye de manera pareja en todo el ambiente. A su vez, dispone de un corta corriente de seguridad para evitar accidentes en caso de sobrecalentamiento. Beneficios  A diferencia de las estufas que funcionan por combusti&oacute;n a gas, los caloventores del tipo del CW800 tienen el beneficio que no producen gases t&oacute;xicos y pueden utilizarse en espacios cerrados sin ventilaci&oacute;n."
2023-05-29T00:00:00Z,CALOV LILIANA HOT WIND CFH417,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,421036,https://www.hiperlibertad.com.ar/caloventor-liliana-hot-wind-cfh417-1000-2000w/p,12499.0,12499.0,49.0,Caloventor LILIANA hot wind cfh417 1000/2000W
2023-05-23T00:00:00Z,CALOVENTOR INDELPLAS 2 NIVELES 1800W NARANJA,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,455425,https://www.hiperlibertad.com.ar/caloventor-indeplas-1800w-ic-o1-naranja/p,7564.15,8899.0,48.0,"Caloventor IC-01 INDELPLAS. 2 niveles de potencia para calefacción. 1 nivel de potencia para ventilación. Diseño elegante y compacto. Cable de 1,8 metros. Termostato de regulación de termperatura. Led indicador de encendido. Corta corriente de seguridad. Industria Argentina"
2023-05-23T00:00:00Z,CALOVENTOR LILIANA CFH510,/Electrodomésticos/CLIMATIZACIÓN/CALEFACCIÓN ELÉCTRICA/,/Electrodomésticos/CLIMATIZACIÓN/,456268,https://www.hiperlibertad.com.ar/caloventor-liliana-dual-hot-cfh-510/p,15749.1,17499.0,72.0,Caloventor LILIANA dual hot cfh 510.No consume oxigeno.Corte de seguridad por caida y sobrecalentamiento.Doble posicion: Horizontal y vertical.Mayor caudal de aire.Temperatura regulable. Indicador de funcionamiento luminoso.Ocupa poco espacio.Color: Blanco con Negro.Potencia: 1.000/ 2.000 W. Alto: 30 cm. Ancho: 25 cm. Profundidad: 15 cm.
2023-05-23T00:00:00Z,BALANZA DIGITAL DE COCINA ASPEN BC-220 3 Kg,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/Otros electrodomésticos/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,474594,https://www.hiperlibertad.com.ar/balanza-digital-de-cocina-aspen-bc-220-3-kg/p,10999.0,10999.0,3.0,<P>- Recipiente removible.<br />- Sensor de gauge de alta precisión.<br />- División: 1 g / 0.05.<br />- Tamaño de pantalla LCD: 46 x 17 mm.<br />- Manual de encendido / apagado.<br />-Indicación de batería baja (Lo) /.<br />- Indicación de sobrecarga (Err).<br />- Potencia: 2 pilas AAA de 1.5V
2023-05-23T00:00:00Z,BATIDORA DE MANO SMARTLIFE SL-HM1035PN,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,496532,https://www.hiperlibertad.com.ar/batidora-de-mano-smartlife-sl-hm1035pn/p,13939.0,13939.0,1.0,"<p><span>Potencia de 300W con 5 velocidades + Turbo: La Batidora de Mano SL-HM1035 cuenta con 5 velocidades para realizar diferentes tipos de recetas. Adem&aacute;s, la funci&oacute;n &ldquo;Turbo&rdquo; permite llevar la batidora a su m&aacute;xima velocidad con s&oacute;lo presionar la tecla. Mezcl&aacute; y amas&aacute; de forma eficiente: La batidora de mano combina la posibilidad de trabajar con l&iacute;quidos y tambi&eacute;n ingredientes pesados como masas gracias a sus accesorios de batidores y ganchos amasadores hechos en acero inoxidable que adem&aacute;s son aptos para lavavajillas.</span></p>"
2023-05-23T00:00:00Z,BATIDORA LILIANA PLANETA 700W AB909,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,461650,https://www.hiperlibertad.com.ar/batidora-liliana-planeta-ab909/p,37918.3,54169.0,5.0,"Dise&ntilde;o  La batidora de mesa Liliana AB909 tiene un dise&ntilde;o atractivo de color blanco y bowl de acero inpxidable con 4,3 litros de capacidad. Adem&aacute;s, cuenta con base antideslizante y una tapa herm&eacute;tica anti-salpicaduras que permite agregar ingredientes durante el funcionamiento.  Funciones  Su potente motor de 700 watts hace que mezclar o batir sea muy sencillo, mientras que su regulador electr&oacute;nico de potencia y su pulsador para cada tipo de mezcla te permiten elegir la opci&oacute;n indicada para cada preparaci&oacute;n.  Accesorios  Viene acompa&ntilde;ada de los siguientes accesorios, todos aptos para lavavajillas: &nbsp; -Batidor Whisker: para masas livianas o l&iacute;quidas, cremas, mayonesas y panqueques. -Batidor plano: para mezclar pastas pesadas o cremas muy espesas, bu&ntilde;uelos y budines. -Amasador: para masas secas, duras, o de gran consistencia."
2023-05-29T00:00:00Z,BATIDORA MAN MOULINEX SX1502AR,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,408722,https://www.hiperlibertad.com.ar/batidora-de-mano-moulinex-250w-facilita-hm150158/p,9032.0,11290.0,5.0,BATIDORA MAN MOULINEX SX1502AR
2023-05-23T00:00:00Z,BATIDORA MANO PEABODY PE-HM550,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,459770,https://www.hiperlibertad.com.ar/batidora-mano-peabody-pe-hm550/p,12179.3,17399.0,7.0,"<h3>Dise&ntilde;o</h3>
<div class=""innerContent"">
<p>La batidora de mano Peabody PE-HM550R tiene un moderno dise&ntilde;o con sistema de apoyo sobre bowl. Viene con batidores y amasadores.</p>
<h3>Funciones</h3>
<div class=""innerContent"">
<p>Tiene una potencia de 300 watts y un selector de 4 velocidades m&aacute;s funci&oacute;n turbo.&nbsp;</p>
</div>"
2023-05-29T00:00:00Z,BATIDORA MOULINEX PLANETARIA INSPIRAR,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,349447,https://www.hiperlibertad.com.ar/batidora-moulinex-planetaria-inspirar/p,28440.0,35550.0,2.0,"<p>Batidora Moulinex Planetaria Inspirart</p>
<p>&iexcl;Cre&aacute;, compart&iacute;, inspir&aacute;! Dej&aacute; que tu creatividad fluya para convertir cada momento en algo especial.</p>
<p>Mezcla 2 veces m&aacute;s r&aacute;pido que un batidor convencional</p>
<p>Bot&oacute;n con 5 velocidades para recetas suaves y densas</p>
<p>2 en 1: movimientos batidores y planetarios</p>
<p></p>
<p><span style=""text-decoration: underline;""><strong>Caracteristicas:</strong></span></p>
<p>POTENCIA (W): 500 W</p>
<p>VELOCIDADES: 5</p>
<p>BOT&Oacute;N EJECT: Si</p>
<p>FUNCI&Oacute;N TURBO: Si</p>"
2023-05-29T00:00:00Z,BATIDORA PEABODY PE-HM550R ROJA,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,470087,https://www.hiperlibertad.com.ar/batidora-peabody-pe-hm550r-roja/p,14999.0,14999.0,3.0,"La batidora Peabody PE-HM550 es práctica y sencilla de usar. Su diseño compacto y de fácil agarre te permitirá batir mezclas esponjosas sin forzar tus brazos y muñecas. Podrás moler ingredientes en el mismo recipiente en el que se preparan y utilizarla para hacer diferentes tipos de purés, salsas y sopas. Además incluye batidor de gancho, batidor elíptico. | Potencia 300 W. | 4 Velocidades. | Funcion turbo. | Sistema bowl rest. | Incluye batidor y amasador."
2023-05-23T00:00:00Z,BATIDORA PLANETARIA PEABODY 1000W PE-BM110I MARFIL,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,470206,https://www.hiperlibertad.com.ar/batidora-planetaria-peabody-1000w-pe-bm110i-marfil/p,48879.2,61099.0,1.0,"La batidora planetaria Peabody 1000W PE-BM110I posee 1000W de potencia - Batidora planetaria - Cabezal rebatible - Bowl 4 lts de acero inoxidable - Variador electrónico de velocidad - 6 niveles de potencia - Patas antideslizante - Accesorios: batidor de alambre fino, batidor de alambre para masas pesadas, gancho para pastas, espátula de silicona, protector anti-salpicaduras."
2023-05-23T00:00:00Z,BATIDORA PLANETARIA PEABODY PE-BM101,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,470204,https://www.hiperlibertad.com.ar/batidora-planetaria-peabody-pe-bm101/p,43999.2,54999.0,1.0,"Por su sistema de batido planetario los cabezales de esta batidora giran cubriendo toda la superficie del recipiente, y aseguran un proceso de mezclado más rápido y efectivo. ¡Vas a poder preparar tortas y postres en minutos! | Intensidad variable | Sus 1000 W de potencia te facilitan la tarea de mezclar y triturar ingredientes duros. Además, con sus 6 velocidades podés elegir la adecuada para cada receta. CARACTERISTICAS:<p>- 6 velocidades<br />- 1000W de potencia<br />- Capacidad: 4 litros<br />- Protector anti-salpicaduras.<br />- Bowl de acero inoxidable.<br />- Sistema inteligente de variación de velocidad. <br />- Pies antideslizantes. <br />- Incluye 4 accesorios: Batidor de alambre fino, mezclador, gancho amasador, espátula de silicona."
2023-05-23T00:00:00Z,BATIDORA BLACK & DECKER MX1003-AR,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,474540,https://www.hiperlibertad.com.ar/batidora-black-decker-mx1003-ar/p,28999.0,28999.0,2.0,"Descripción: Mezcla y bate fácilmente con la batidora convertible, puedes usarla como batidora manual o batidora de pedestal para un mayor control y equilibro. Cuenta con 5 velocidades + función Turbo para batir completamente todos los ingredientes y encontrar la consistencia deseada, excelente rendimiento con su motor de 500 Watts, Incluye 2 batidores, 2 ganchos de masa y tazón de plástico de 3 litros. Especificaciones: 500 watts - 5 velocidades - Función turbo - Botón para liberar el batidor - Recipiente giratorio de plástico de 3 Litros - 2 batidores - 2 ganchos para masa - Talón de descanso - Soporte para el recipiente"
2023-05-23T00:00:00Z,Balanza de cocina digital Daewoo 7250,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/Otros electrodomésticos/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,435525,https://www.hiperlibertad.com.ar/balanza-de-cocina-digital-daewoo-7250/p,5890.0,5890.0,2.0,"Balanza de cocina digital Daewoo 7250 - Características principales:* Capacidad: hasta 3 kg.* Graduación: 1 gramo.* Función que permite agregar alimentos y volver a ""cero"" sin sacar de la balanza.* Apagado automático.* Indicador de sobrepeso."
2023-05-29T00:00:00Z,Balanza de cocina mecánica Aspen KCI,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/Otros electrodomésticos/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,285033,https://www.hiperlibertad.com.ar/balanza-de-cocina-mecanica-aspen-kci/p,7399.0,7399.0,2.0,Balanza de cocina mecánica Aspen KCI - Características principales:* Capacidad: 2 kg.* Modelo: KCI cocina.* Origen: China.
2023-05-23T00:00:00Z,Batidora Liliana rapimix 450W AB103,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,441609,https://www.hiperlibertad.com.ar/batidora-liliana-rapimix-450w-ab103/p,15999.0,15999.0,2.0,Batidora Liliana rapimix 450W AB103 - Características principales:* 5 velocidades + función turbo.* Botón eyector.* Diseño ergonómico.* Accesorios batidores y amasadores metálicos.* Potencia: 450 watts.
2023-05-29T00:00:00Z,Batidora con bowl Liliana turbobat 700W AB914N,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,394829,https://www.hiperlibertad.com.ar/batidora-con-bowl-liliana-turbobat-700w-ab914n/p,39696.3,56709.0,5.0,"Batidora con bowl Liliana turbobat 700W AB914N - Características principales:* 3 velocidades más turbo.* Modelo: AB914N.* Origen: China.* Diseño: La batidora de mesa Liliana Turbobat tiene un diseño retro y atractivo de color negro que incorpora una novedosa tecnología de batido por inclinación rotular del eje, lo que te permitirá obtener preparaciones más homogéneas. Además, cuenta con base antideslizante y una tapa hermética anti-salpicaduras que permite agregar ingredientes durante el funcionamiento.* Su potente motor de 700 watts hace que mezclar o batir sea muy sencillo, mientras que sus 3 velocidades junto con su función turbo te ayudarán a obtener los mejores resultados.* Accesorios: Viene acompañada de un batidor de alambre para masas livianas, un batidor plano para mezclar pastas pesadas o cremas muy espesas y un amasador para preparaciones con una gran consistencia.* Por último, incluye un bowl de acero inoxidable con una capacidad de 4,5 litros."
2023-05-29T00:00:00Z,Batidora de pie Liliana 800W AB910,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/BATIDORAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,383603,https://www.hiperlibertad.com.ar/batidora-de-pie-liliana-800w-ab910/p,52167.2,65209.0,5.0,"Batidora de pie Liliana 800W AB910 - Características principales:* Potencia: 800 watts.* Niveles de velocidad: 12.* Capacidad del bowl: 4 litros.* Medidas: batidor de alambre, batidor plano y amasador.* Modelo: AB910.* Origen: Argentina.* Diseño: La batidora de mesa Liliana AB910 tiene un atractivo diseño retro en color rojo. Viene con un bowl de acero inoxidable con 4 litros de capacidad y tapa para evitar salpicaduras. Además, incluye distintos accesorios como batidor de alambre para masas livianas, batidor plano para mezclas espesas y amasador para masas de gran consistencia. Por otro lado, su cuerpo metálico facilita la limpieza y cuenta con patas antideslizantes. Por último, su motor de 800W de potencia te permitirá mezclar, batir y amasar con mayor facilidad, mientras que sus 12 velocidades te ayudarán a obtener los mejores resultados."
2023-05-23T00:00:00Z,CAFETERA DOLCE GUSTO MINI ME MOULINEX PV120558,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/CAFETERAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,349444,https://www.hiperlibertad.com.ar/cafetera-dolce-gusto-mini-me-moulinex-pv120558/p,54072.0,67590.0,2.0,"<p style=""text-align: center;"">Sistema de Funcionamiento: Capsula</p>
<p style=""text-align: center;"">Capacidad (Lts): 1</p>
<p style=""text-align: center;"">Potencia: 1340w</p>
<p style=""text-align: center;"">Capacidad en Tazas: 1</p>
<p style=""text-align: center;"">Portafiltro: NO</p>
<p style=""text-align: center;"">Multibebida: SI</p>
<p style=""text-align: center;"">Dispositivo Antigoteo: SI</p>
<p style=""text-align: center;"">Indicador Nivel de Agua: SI</p>
<p style=""text-align: center;"">Timer: NO</p>
<p style=""text-align: center;"">Apagado Autom&aacute;tico: SI</p>
<p style=""text-align: center;"">Color: ROJO</p>
<p style=""text-align: center;"">Jarra T&eacute;rmica: NO</p>
<p style=""text-align: center;"">Dosificaci&oacute;n: Automatica</p>
<p style=""text-align: center;"">Alto (cm): 34,30</p>
<p style=""text-align: center;"">Ancho (cm): 18,80</p>
<p style=""text-align: center;"">Profundidad (cm): 27,40</p>
<p style=""text-align: center;"">Peso Bruto (kg): 3,45</p>
<p style=""text-align: center;"">Peso Neto (kg): 2,23</p>"
2023-05-23T00:00:00Z,CAFETERA DOLCE GUSTO PICCOLO XS NEGRA,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/CAFETERAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,473116,https://www.hiperlibertad.com.ar/cafetera-dolce-gusto-piccolo-negra/p,45690.0,45690.0,3.0,"<p style=""text-align: center;"">No necesita accesorio extra para preparados con leche. Bebida lista en menos de 1 minuto. Controla la presi&oacute;n adecuada. Detenci&oacute;n manual de agua. La m&aacute;quina no detiene el flujo de la bebida autom&aacute;ticamente. Apagado autom&aacute;tico. F&aacute;cil limpieza. Sistema exclusivo de c&aacute;psulas Nescaf&eacute; Dolce Gusto.</p> <p style=""text-align: center;"">- Potencia: 1600 Watts</p> <p style=""text-align: center;"">- Capacidad: 0,8 Lts</p> <p style=""text-align: center;"">- Presi&oacute;n (BAR): 15</p> <p style=""text-align: center;"">- Dosificaci&oacute;n Agua: Manual</p> <p style=""text-align: center;"">- Interfaz Touch: No</p> <p style=""text-align: center;""></p>"
2023-05-23T00:00:00Z,CAFETERA MOULINEX DOLCE GUSTO PICCOLO XS ROJA,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/CAFETERAS/,/Electrodomésticos/PEQUEÑOS ELECTRODOMÉSTICOS/,8815,https://www.hiperlibertad.com.ar/cafetera-moulinex-dolce-gusto-piccolo-xs-roja/p,45690.0,45690.0,1.0,"<p style=""text-align: center;"">Cafetera Multibebida Dolce Gusto Piccolo xs Roja Moulinex PV1A0558: Maquina manual de dise&ntilde;o minimalista y tecnolog&iacute;a avanzada</p> <p style=""text-align: center;""></p> <p style=""text-align: center;"">Disfrut&aacute; con ella mas de 20 variedades de bebidas e intensidades, como caf&eacute;, chocolate, te, fr&iacute;os y calientes</p> <p style=""text-align: center;""></p> <p style=""text-align: center;"">El sistema de alta presi&oacute;n de hasta 15 bares consigue bebidas de calidad profesional coronados por una sedosa y agradable capa de crema</p> <p style=""text-align: center;""></p> <p style=""text-align: center;"">- Capacidad de 1lt</p> <p style=""text-align: center;"">- Potencia 1500W</p> <p style=""text-align: center;"">- Dispositivo antigoteo</p> <p style=""text-align: center;"">- Indicador nivel de agua</p> <p style=""text-align: center;"">- Color Rojo</p> <p style=""text-align: center;"">- Dosificaci&oacute;n manual </p>"
